seed,model_variant,threshold_min,group,n_clinical_R1,n_geo_realizations,n_unique_origins,fnr,C,J,J_ind,E,D,joint_event_count,constrained_event_count
67,post_processing,90.0,ALL,42,4200,3936,0.35714285714285715,0.0054761904761904765,0.0011904761904761906,0.0019557823129251702,-0.0007653061224489797,-0.1405210729564593,5,23
68,none,30.0,0,8,800,794,0.5,0.145,0.075,0.0725,0.0025000000000000022,0.020165355918532024,60,116
68,none,30.0,1,34,3400,3219,0.20588235294117646,0.14823529411764705,0.030294117647058822,0.03051903114186851,-0.00022491349480968648,-0.0017813294746996389,103,504
68,none,30.0,ALL,42,4200,3940,0.2619047619047619,0.14761904761904762,0.03880952380952381,0.038662131519274376,0.0001473922902494318,0.0011713822310325805,163,620
68,none,45.0,0,8,800,794,0.5,0.04875,0.02375,0.024375,-0.0006250000000000006,-0.013477543043903084,19,39
68,none,45.0,1,34,3400,3219,0.20588235294117646,0.05764705882352941,0.009705882352941177,0.011868512110726643,-0.0021626297577854656,-0.03980993146322201,33,196
68,none,45.0,ALL,42,4200,3940,0.2619047619047619,0.055952380952380955,0.012380952380952381,0.01465419501133787,-0.0022732426303854886,-0.04303614069920314,52,235
68,none,60.0,0,8,800,794,0.5,0.025,0.01125,0.0125,-0.0012500000000000011,-0.051282051282051266,9,20
68,none,60.0,1,34,3400,3219,0.20588235294117646,0.027352941176470587,0.004411764705882353,0.005631487889273356,-0.0012197231833910027,-0.045846054800667224,15,93
68,none,60.0,ALL,42,4200,3940,0.2619047619047619,0.026904761904761904,0.005714285714285714,0.007046485260770975,-0.0013321995464852607,-0.050884414428654656,24,113
68,none,90.0,0,8,800,794,0.5,0.0025,0.00125,0.00125,0.0,0.0,1,2
68,none,90.0,1,34,3400,3219,0.20588235294117646,0.004411764705882353,0.0002941176470588235,0.0009083044982698961,-0.0006141868512110726,-0.1398325947808961,1,15
68,none,90.0,ALL,42,4200,3940,0.2619047619047619,0.004047619047619047,0.0004761904761904762,0.0010600907029478458,-0.0005839002267573697,-0.144843976318713,2,17
68,reweighing,30.0,0,8,800,794,0.5,0.145,0.075,0.0725,0.0025000000000000022,0.020165355918532024,60,116
68,reweighing,30.0,1,34,3400,3219,0.17647058823529413,0.14823529411764705,0.027352941176470587,0.02615916955017301,0.001193771626297576,0.009454748750328867,93,504
68,reweighing,30.0,ALL,42,4200,3940,0.23809523809523808,0.14761904761904762,0.03642857142857143,0.035147392290249435,0.001281179138321993,0.010182014777437381,153,620
68,reweighing,45.0,0,8,800,794,0.5,0.04875,0.02375,0.024375,-0.0006250000000000006,-0.013477543043903084,19,39
68,reweighing,45.0,1,34,3400,3219,0.17647058823529413,0.05764705882352941,0.008823529411764706,0.010173010380622838,-0.0013494809688581327,-0.02484139723305051,30,196
68,reweighing,45.0,ALL,42,4200,3940,0.23809523809523808,0.055952380952380955,0.011666666666666667,0.013321995464852607,-0.0016553287981859403,-0.03133803761637735,49,235
68,reweighing,60.0,0,8,800,794,0.5,0.025,0.01125,0.0125,-0.0012500000000000011,-0.051282051282051266,9,20
68,reweighing,60.0,1,34,3400,3219,0.17647058823529413,0.027352941176470587,0.003823529411764706,0.004826989619377163,-0.0010034602076124566,-0.03771732167998154,13,93
68,reweighing,60.0,ALL,42,4200,3940,0.23809523809523808,0.026904761904761904,0.005238095238095238,0.006405895691609977,-0.0011678004535147389,-0.044605061158735554,22,113
68,reweighing,90.0,0,8,800,794,0.5,0.0025,0.00125,0.00125,0.0,0.0,1,2
68,reweighing,90.0,1,34,3400,3219,0.17647058823529413,0.004411764705882353,0.0002941176470588235,0.0007785467128027682,-0.00048442906574394466,-0.11029049729197439,1,15
68,reweighing,90.0,ALL,42,4200,3940,0.23809523809523808,0.004047619047619047,0.0004761904761904762,0.0009637188208616779,-0.0004875283446712017,-0.12093768896513901,2,17
68,post_processing,30.0,0,8,800,794,0.375,0.145,0.0525,0.05437499999999999,-0.0018749999999999947,-0.015124016938898976,42,116
68,post_processing,30.0,1,34,3400,3219,0.38235294117647056,0.14823529411764705,0.05823529411764706,0.05667820069204151,0.0015570934256055463,0.012332280978689825,198,504
68,post_processing,30.0,ALL,42,4200,3940,0.38095238095238093,0.14761904761904762,0.05714285714285714,0.05623582766439909,0.0009070294784580477,0.0072085060371238074,240,620
68,post_processing,45.0,0,8,800,794,0.375,0.04875,0.0175,0.01828125,-0.0007812499999999972,-0.01684692880487887,14,39
68,post_processing,45.0,1,34,3400,3219,0.38235294117647056,0.05764705882352941,0.022058823529411766,0.02204152249134948,1.7301038062286778e-05,0.0003184794517057665,75,196
68,post_processing,45.0,ALL,42,4200,3940,0.38095238095238093,0.055952380952380955,0.02119047619047619,0.021315192743764172,-0.0001247165532879818,-0.0023610850258914406,89,235
68,post_processing,60.0,0,8,800,794,0.375,0.025,0.0075,0.009375000000000001,-0.0018750000000000017,-0.07692307692307693,6,20
68,post_processing,60.0,1,34,3400,3219,0.38235294117647056,0.027352941176470587,0.00823529411764706,0.010458477508650518,-0.002223183391003459,-0.08356337648064871,28,93
68,post_processing,60.0,ALL,42,4200,3940,0.38095238095238093,0.026904761904761904,0.008095238095238095,0.010249433106575962,-0.0021541950113378675,-0.08228118077825003,34,113
68,post_processing,90.0,0,8,800,794,0.375,0.0025,0.00125,0.0009375,0.00031250000000000006,0.12531328320802004,1,2
68,post_processing,90.0,1,34,3400,3219,0.38235294117647056,0.004411764705882353,0.001176470588235294,0.0016868512110726642,-0.0005103806228373702,-0.11619891678975874,4,15
68,post_processing,90.0,ALL,42,4200,3940,0.38095238095238093,0.004047619047619047,0.0011904761904761906,0.0015419501133786845,-0.00035147392290249394,-0.0871876362306816,5,17
69,none,30.0,0,5,500,498,0.4,0.142,0.052,0.056799999999999996,-0.004799999999999999,-0.03939722249581401,26,71
69,none,30.0,1,37,3700,3516,0.2702702702702703,0.15,0.03891891891891892,0.04054054054054054,-0.0016216216216216259,-0.012718600953895043,144,555
69,none,30.0,ALL,42,4200,3956,0.2857142857142857,0.14904761904761904,0.04047619047619048,0.04258503401360544,-0.002108843537414959,-0.01662700619132501,170,626
69,none,45.0,0,5,500,498,0.4,0.06,0.022,0.024,-0.0020000000000000018,-0.03546099290780147,11,30
69,none,45.0,1,37,3700,3516,0.2702702702702703,0.052702702702702706,0.013783783783783784,0.014243973703433164,-0.0004601899196493807,-0.009217601229013495,51,195
69,none,45.0,ALL,42,4200,3956,0.2857142857142857,0.05357142857142857,0.014761904761904763,0.01530612244897959,-0.0005442176870748272,-0.0107337526205451,62,225
69,none,60.0,0,5,500,498,0.4,0.034,0.012,0.013600000000000001,-0.0016000000000000007,-0.0487151382292047,6,17
69,none,60.0,1,37,3700,3516,0.2702702702702703,0.022972972972972974,0.005675675675675676,0.00620891161431702,-0.0005332359386413443,-0.02375722073061587,21,85
69,none,60.0,ALL,42,4200,3956,0.2857142857142857,0.024285714285714285,0.0064285714285714285,0.0069387755102040816,-0.0005102040816326531,-0.021531306519679605,27,102
69,none,90.0,0,5,500,498,0.4,0.002,0.0,0.0008,-0.0008,-0.40080160320641284,0,1
69,none,90.0,1,37,3700,3516,0.2702702702702703,0.0037837837837837837,0.001081081081081081,0.0010226442658875091,5.843681519357197e-05,0.015502674211301415,4,14
69,none,90.0,ALL,42,4200,3956,0.2857142857142857,0.0035714285714285713,0.0009523809523809524,0.001020408163265306,-6.802721088435362e-05,-0.019115890083632014,4,15
69,reweighing,30.0,0,5,500,498,0.4,0.142,0.052,0.056799999999999996,-0.004799999999999999,-0.03939722249581401,26,71
69,reweighing,30.0,1,37,3700,3516,0.2702702702702703,0.15,0.04108108108108108,0.04054054054054054,0.000540540540540535,0.004239533651298311,152,555
69,reweighing,30.0,ALL,42,4200,3956,0.2857142857142857,0.14904761904761904,0.04238095238095238,0.04258503401360544,-0.00020408163265305673,-0.0016090651152895208,178,626
69,reweighing,45.0,0,5,500,498,0.4,0.06,0.022,0.024,-0.0020000000000000018,-0.03546099290780147,11,30
69,reweighing,45.0,1,37,3700,3516,0.2702702702702703,0.052702702702702706,0.014324324324324324,0.014243973703433164,8.035062089115953e-05,0.001609422436811836,53,195
69,reweighing,45.0,ALL,42,4200,3956,0.2857142857142857,0.05357142857142857,0.015238095238095238,0.01530612244897959,-6.802721088435167e-05,-0.0013417190775681376,64,225
69,reweighing,60.0,0,5,500,498,0.4,0.034,0.012,0.013600000000000001,-0.0016000000000000007,-0.0487151382292047,6,17
69,reweighing,60.0,1,37,3700,3516,0.2702702702702703,0.022972972972972974,0.005945945945945946,0.00620891161431702,-0.0002629656683710742,-0.011715889675372182,22,85
69,reweighing,60.0,ALL,42,4200,3956,0.2857142857142857,0.024285714285714285,0.006666666666666667,0.0069387755102040816,-0.00027210884353741447,-0.011483363477162445,28,102
69,reweighing,90.0,0,5,500,498,0.4,0.002,0.0,0.0008,-0.0008,-0.40080160320641284,0,1
69,reweighing,90.0,1,37,3700,3516,0.2702702702702703,0.0037837837837837837,0.0008108108108108108,0.0010226442658875091,-0.00021183345507669836,-0.05619719401596776,3,14
69,reweighing,90.0,ALL,42,4200,3956,0.2857142857142857,0.0035714285714285713,0.0007142857142857143,0.001020408163265306,-0.0003061224489795917,-0.08602150537634407,3,15
69,post_processing,30.0,0,5,500,498,0.4,0.142,0.052,0.056799999999999996,-0.004799999999999999,-0.03939722249581401,26,71
69,post_processing,30.0,1,37,3700,3516,0.24324324324324326,0.15,0.03567567567567568,0.03648648648648649,-0.0008108108108108095,-0.006359300476947521,132,555
69,post_processing,30.0,ALL,42,4200,3956,0.2619047619047619,0.14904761904761904,0.03761904761904762,0.03903628117913832,-0.0014172335600907,-0.01117406330062165,158,626
69,post_processing,45.0,0,5,500,498,0.4,0.06,0.022,0.024,-0.0020000000000000018,-0.03546099290780147,11,30
69,post_processing,45.0,1,37,3700,3516,0.24324324324324326,0.052702702702702706,0.012162162162162163,0.012819576333089848,-0.0006574141709276855,-0.013168001755733544,45,195
69,post_processing,45.0,ALL,42,4200,3956,0.2619047619047619,0.05357142857142857,0.013333333333333334,0.01403061224489796,-0.000697278911564625,-0.013752620545073369,56,225
69,post_processing,60.0,0,5,500,498,0.4,0.034,0.012,0.013600000000000001,-0.0016000000000000007,-0.0487151382292047,6,17
69,post_processing,60.0,1,37,3700,3516,0.24324324324324326,0.022972972972972974,0.005405405405405406,0.005588020452885319,-0.00018261504747991292,-0.008136034496786265,20,85
69,post_processing,60.0,ALL,42,4200,3956,0.2619047619047619,0.024285714285714285,0.006190476190476191,0.006360544217687075,-0.00017006802721088437,-0.007177102173226535,26,102
69,post_processing,90.0,0,5,500,498,0.4,0.002,0.0,0.0008,-0.0008,-0.40080160320641284,0,1
69,post_processing,90.0,1,37,3700,3516,0.24324324324324326,0.0037837837837837837,0.0008108108108108108,0.0009203798392987582,-0.00010956902848794747,-0.029067514146190243,3,14
69,post_processing,90.0,ALL,42,4200,3956,0.2619047619047619,0.0035714285714285713,0.0007142857142857143,0.0009353741496598639,-0.00022108843537414964,-0.062126642771804075,3,15
70,none,30.0,0,14,1400,1377,0.2857142857142857,0.13714285714285715,0.04357142857142857,0.03918367346938775,0.00438775510204082,0.037079194260485615,61,192
70,none,30.0,1,28,2800,2669,0.07142857142857142,0.15464285714285714,0.010357142857142856,0.011045918367346938,-0.0006887755102040812,-0.005268750164648436,29,433
70,none,30.0,ALL,42,4200,3934,0.14285714285714285,0.1488095238095238,0.02142857142857143,0.021258503401360544,0.00017006802721088524,0.001342657342657344,90,625
70,none,45.0,0,14,1400,1377,0.2857142857142857,0.04214285714285714,0.015,0.012040816326530611,0.0029591836734693885,0.07330729660384988,21,59
70,none,45.0,1,28,2800,2669,0.07142857142857142,0.0525,0.003928571428571429,0.00375,0.00017857142857142898,0.0035898264318920126,11,147
70,none,45.0,ALL,42,4200,3934,0.14285714285714285,0.04904761904761905,0.007619047619047619,0.007006802721088435,0.0006122448979591841,0.013126485845272762,32,206
70,none,60.0,0,14,1400,1377,0.2857142857142857,0.017857142857142856,0.0064285714285714285,0.00510204081632653,0.0013265306122448983,0.07563636363636361,9,25
70,none,60.0,1,28,2800,2669,0.07142857142857142,0.017142857142857144,0.0014285714285714286,0.0012244897959183673,0.00020408163265306129,0.012112403100775188,4,48
70,none,60.0,ALL,42,4200,3934,0.14285714285714285,0.017380952380952382,0.0030952380952380953,0.0024829931972789117,0.0006122448979591836,0.03584812345031549,13,73
70,none,90.0,0,14,1400,1377,0.2857142857142857,0.002142857142857143,0.0,0.0006122448979591836,-0.0006122448979591836,-0.2863278453829635,0,3
70,none,90.0,1,28,2800,2669,0.07142857142857142,0.0035714285714285713,0.00035714285714285714,0.0002551020408163265,0.00010204081632653064,0.028673835125448036,1,10
70,none,90.0,ALL,42,4200,3934,0.14285714285714285,0.0030952380952380953,0.0002380952380952381,0.0004421768707482993,-0.00020408163265306123,-0.06613878120923739,1,13
70,reweighing,30.0,0,14,1400,1377,0.2857142857142857,0.13714285714285715,0.04357142857142857,0.03918367346938775,0.00438775510204082,0.037079194260485615,61,192
70,reweighing,30.0,1,28,2800,2669,0.07142857142857142,0.15464285714285714,0.010357142857142856,0.011045918367346938,-0.0006887755102040812,-0.005268750164648436,29,433
70,reweighing,30.0,ALL,42,4200,3934,0.14285714285714285,0.1488095238095238,0.02142857142857143,0.021258503401360544,0.00017006802721088524,0.001342657342657344,90,625
70,reweighing,45.0,0,14,1400,1377,0.2857142857142857,0.04214285714285714,0.015,0.012040816326530611,0.0029591836734693885,0.07330729660384988,21,59
70,reweighing,45.0,1,28,2800,2669,0.07142857142857142,0.0525,0.003928571428571429,0.00375,0.00017857142857142898,0.0035898264318920126,11,147
70,reweighing,45.0,ALL,42,4200,3934,0.14285714285714285,0.04904761904761905,0.007619047619047619,0.007006802721088435,0.0006122448979591841,0.013126485845272762,32,206
70,reweighing,60.0,0,14,1400,1377,0.2857142857142857,0.017857142857142856,0.0064285714285714285,0.00510204081632653,0.0013265306122448983,0.07563636363636361,9,25
70,reweighing,60.0,1,28,2800,2669,0.07142857142857142,0.017142857142857144,0.0014285714285714286,0.0012244897959183673,0.00020408163265306129,0.012112403100775188,4,48
70,reweighing,60.0,ALL,42,4200,3934,0.14285714285714285,0.017380952380952382,0.0030952380952380953,0.0024829931972789117,0.0006122448979591836,0.03584812345031549,13,73
70,reweighing,90.0,0,14,1400,1377,0.2857142857142857,0.002142857142857143,0.0,0.0006122448979591836,-0.0006122448979591836,-0.2863278453829635,0,3
70,reweighing,90.0,1,28,2800,2669,0.07142857142857142,0.0035714285714285713,0.00035714285714285714,0.0002551020408163265,0.00010204081632653064,0.028673835125448036,1,10
70,reweighing,90.0,ALL,42,4200,3934,0.14285714285714285,0.0030952380952380953,0.0002380952380952381,0.0004421768707482993,-0.00020408163265306123,-0.06613878120923739,1,13
70,post_processing,30.0,0,14,1400,1377,0.21428571428571427,0.13714285714285715,0.032857142857142856,0.029387755102040815,0.0034693877551020408,0.029318432671081696,46,192
70,post_processing,30.0,1,28,2800,2669,0.14285714285714285,0.15464285714285714,0.019285714285714285,0.022091836734693875,-0.002806122448979591,-0.02146527844856773,54,433
70,post_processing,30.0,ALL,42,4200,3934,0.16666666666666666,0.1488095238095238,0.023809523809523808,0.0248015873015873,-0.000992063492063492,-0.007832167832167836,100,625
70,post_processing,45.0,0,14,1400,1377,0.21428571428571427,0.04214285714285714,0.011428571428571429,0.009030612244897958,0.0023979591836734704,0.05940418862725769,16,59
70,post_processing,45.0,1,28,2800,2669,0.14285714285714285,0.0525,0.007142857142857143,0.0075,-0.0003571428571428571,-0.007179652863784025,20,147
70,post_processing,45.0,ALL,42,4200,3934,0.16666666666666666,0.04904761904761905,0.008571428571428572,0.008174603174603175,0.00039682539682539715,0.008507907492306427,36,206
70,post_processing,60.0,0,14,1400,1377,0.21428571428571427,0.017857142857142856,0.005,0.0038265306122448974,0.0011734693877551027,0.06690909090909095,7,25
70,post_processing,60.0,1,28,2800,2669,0.14285714285714285,0.017142857142857144,0.003928571428571429,0.0024489795918367346,0.0014795918367346943,0.08781492248062014,11,48
70,post_processing,60.0,ALL,42,4200,3934,0.16666666666666666,0.017380952380952382,0.004285714285714286,0.0028968253968253968,0.0013888888888888892,0.08132213190117865,18,73
70,post_processing,90.0,0,14,1400,1377,0.21428571428571427,0.002142857142857143,0.0,0.00045918367346938773,-0.00045918367346938773,-0.2147458840372226,0,3
70,post_processing,90.0,1,28,2800,2669,0.14285714285714285,0.0035714285714285713,0.0014285714285714286,0.000510204081632653,0.0009183673469387756,0.25806451612903225,4,10
70,post_processing,90.0,ALL,42,4200,3934,0.16666666666666666,0.0030952380952380953,0.0009523809523809524,0.0005158730158730158,0.00043650793650793656,0.1414635042530911,4,13
71,none,30.0,0,8,800,785,0.25,0.1425,0.02625,0.035625,-0.009374999999999998,-0.07672241829062451,21,114
71,none,30.0,1,34,3400,3224,0.20588235294117646,0.15088235294117647,0.03058823529411765,0.03106401384083045,-0.00047577854671279965,-0.0037136292218056255,104,513
71,none,30.0,ALL,42,4200,3928,0.21428571428571427,0.1492857142857143,0.02976190476190476,0.03198979591836735,-0.0022278911564625886,-0.017542520525418576,125,627
71,none,45.0,0,8,800,785,0.25,0.06375,0.015,0.0159375,-0.0009375000000000008,-0.015707217466425838,12,51
71,none,45.0,1,34,3400,3224,0.20588235294117646,0.054705882352941174,0.013823529411764707,0.011262975778546711,0.0025605536332179955,0.049514556610527866,47,186
71,none,45.0,ALL,42,4200,3928,0.21428571428571427,0.056428571428571425,0.014047619047619048,0.012091836734693877,0.0019557823129251715,0.03673217770708165,59,237
71,none,60.0,0,8,800,785,0.25,0.03125,0.00375,0.0078125,-0.0040625,-0.1341935483870968,3,25
71,none,60.0,1,34,3400,3224,0.20588235294117646,0.022941176470588236,0.00411764705882353,0.00472318339100346,-0.0006055363321799305,-0.027014927677179335,14,78
71,none,60.0,ALL,42,4200,3928,0.21428571428571427,0.024523809523809524,0.004047619047619047,0.005255102040816326,-0.001207482993197279,-0.05047501013054781,17,103
71,none,90.0,0,8,800,785,0.25,0.00875,0.0,0.0021875,-0.0021875,-0.25220680958385877,0,7
71,none,90.0,1,34,3400,3224,0.20588235294117646,0.003823529411764706,0.000588235294117647,0.00078719723183391,-0.00019896193771626303,-0.05223592468942334,2,13
71,none,90.0,ALL,42,4200,3928,0.21428571428571427,0.004761904761904762,0.0004761904761904762,0.0010204081632653062,-0.00054421768707483,-0.11483253588516745,2,20
71,reweighing,30.0,0,8,800,785,0.25,0.1425,0.02625,0.035625,-0.009374999999999998,-0.07672241829062451,21,114
71,reweighing,30.0,1,34,3400,3224,0.20588235294117646,0.15088235294117647,0.028823529411764706,0.03106401384083045,-0.002240484429065742,-0.017487817608139195,98,513
71,reweighing,30.0,ALL,42,4200,3928,0.21428571428571427,0.1492857142857143,0.028333333333333332,0.03198979591836735,-0.003656462585034017,-0.028791159640954134,119,627
71,reweighing,45.0,0,8,800,785,0.25,0.06375,0.015,0.0159375,-0.0009375000000000008,-0.015707217466425838,12,51
71,reweighing,45.0,1,34,3400,3224,0.20588235294117646,0.054705882352941174,0.012941176470588235,0.011262975778546711,0.0016782006920415243,0.03245210804879192,44,186
71,reweighing,45.0,ALL,42,4200,3928,0.21428571428571427,0.056428571428571425,0.013333333333333334,0.012091836734693877,0.0012414965986394574,0.023316947587973563,56,237
71,reweighing,60.0,0,8,800,785,0.25,0.03125,0.00375,0.0078125,-0.0040625,-0.1341935483870968,3,25
71,reweighing,60.0,1,34,3400,3224,0.20588235294117646,0.022941176470588236,0.00411764705882353,0.00472318339100346,-0.0006055363321799305,-0.027014927677179335,14,78
71,reweighing,60.0,ALL,42,4200,3928,0.21428571428571427,0.024523809523809524,0.004047619047619047,0.005255102040816326,-0.001207482993197279,-0.05047501013054781,17,103
71,reweighing,90.0,0,8,800,785,0.25,0.00875,0.0,0.0021875,-0.0021875,-0.25220680958385877,0,7
71,reweighing,90.0,1,34,3400,3224,0.20588235294117646,0.003823529411764706,0.0008823529411764706,0.00078719723183391,9.515570934256058e-05,0.024982398764506836,3,13
71,reweighing,90.0,ALL,42,4200,3928,0.21428571428571427,0.004761904761904762,0.0007142857142857143,0.0010204081632653062,-0.00030612244897959193,-0.0645933014354067,3,20
71,post_processing,30.0,0,8,800,785,0.25,0.1425,0.02625,0.035625,-0.009374999999999998,-0.07672241829062451,21,114
71,post_processing,30.0,1,34,3400,3224,0.23529411764705882,0.15088235294117647,0.033823529411764704,0.03550173010380623,-0.001678200692041526,-0.013098983073278031,115,513
71,post_processing,30.0,ALL,42,4200,3928,0.23809523809523808,0.1492857142857143,0.03238095238095238,0.03554421768707483,-0.003163265306122452,-0.02490770089868591,136,627
71,post_processing,45.0,0,8,800,785,0.25,0.06375,0.015,0.0159375,-0.0009375000000000008,-0.015707217466425838,12,51
71,post_processing,45.0,1,34,3400,3224,0.23529411764705882,0.054705882352941174,0.015294117647058824,0.012871972318339099,0.0024221453287197256,0.04683809409103984,52,186
71,post_processing,45.0,ALL,42,4200,3928,0.23809523809523808,0.056428571428571425,0.015238095238095238,0.013435374149659863,0.0018027210884353755,0.033857485538701326,64,237
71,post_processing,60.0,0,8,800,785,0.25,0.03125,0.00375,0.0078125,-0.0040625,-0.1341935483870968,3,25
71,post_processing,60.0,1,34,3400,3224,0.23529411764705882,0.022941176470588236,0.004411764705882353,0.005397923875432526,-0.0009861591695501729,-0.04399573935997775,15,78
71,post_processing,60.0,ALL,42,4200,3928,0.23809523809523808,0.024523809523809524,0.004285714285714286,0.005839002267573696,-0.0015532879818594102,-0.06493029472192535,18,103
71,post_processing,90.0,0,8,800,785,0.25,0.00875,0.0,0.0021875,-0.0021875,-0.25220680958385877,0,7
71,post_processing,90.0,1,34,3400,3224,0.23529411764705882,0.003823529411764706,0.0008823529411764706,0.0008996539792387544,-1.7301038062283742e-05,-0.004542254320819422,3,13
71,post_processing,90.0,ALL,42,4200,3928,0.23809523809523808,0.004761904761904762,0.0007142857142857143,0.0011337868480725624,-0.0004195011337868481,-0.08851674641148327,3,20
